domain,diamond_id,value_tier,width,height,aspect_ratio,r_mean,g_mean,b_mean,r_std,g_std,b_std
be_natural,75518633,budget,300,300,1.0,175.7449,176.0058,177.6138,32.8952,32.6532,32.5037
be_natural,76194667,budget,300,300,1.0,174.6856,178.9169,180.086,33.3178,33.2885,32.7784
be_natural,75568049,budget,300,300,1.0,177.0252,176.3429,176.8959,31.2181,31.0896,31.5276
be_natural,76340434,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,56377201,budget,300,300,1.0,160.9656,163.9285,171.0263,30.3707,30.3246,29.4032
be_natural,50985790,budget,300,300,1.0,165.2617,171.2479,182.4371,26.7496,26.8045,25.9499
be_natural,76324697,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,56923912,budget,300,300,1.0,184.6297,187.5124,184.8262,38.7692,37.825,37.0365
be_natural,75582179,budget,300,300,1.0,171.1026,171.6881,173.2038,33.347,33.3422,34.1794
be_natural,72699779,budget,300,300,1.0,152.4271,156.8148,168.1818,46.2627,46.1734,46.1985
be_natural,72697043,budget,300,300,1.0,146.2925,147.7301,154.0237,37.5265,37.5083,39.3263
be_natural,75611408,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,76215010,budget,300,300,1.0,158.1452,165.1274,173.292,28.1957,28.0966,27.3378
be_natural,71755176,budget,300,300,1.0,154.6463,160.3757,162.7995,27.6567,26.1755,23.7405
be_natural,75627333,budget,300,300,1.0,156.2024,158.1707,161.3167,45.6585,45.9148,46.6902
be_natural,75841672,budget,300,300,1.0,201.98,202.1286,197.5949,25.218,25.481,25.5799
be_natural,75593322,budget,300,237,1.2658,170.6196,176.712,185.438,34.669,34.3632,33.5477
be_natural,76218461,budget,300,300,1.0,202.3244,202.1973,201.6785,19.8018,19.8593,19.998
be_natural,74315638,budget,300,300,1.0,149.1692,156.1833,163.948,41.6246,41.1219,40.3414
be_natural,73564005,budget,300,300,1.0,155.5958,161.7792,167.5152,44.2393,43.4076,42.1068
be_natural,75701341,budget,300,237,1.2658,128.4625,128.6758,130.0393,39.5491,39.3791,39.5084
be_natural,75720882,budget,300,300,1.0,169.0984,168.4931,168.421,37.9809,38.2471,39.3097
be_natural,75769117,budget,300,300,1.0,151.9868,159.0538,166.8994,39.5894,39.8307,39.7151
be_natural,73513227,budget,300,300,1.0,174.9376,176.4964,178.1416,32.9341,33.2121,34.1431
be_natural,75531569,budget,300,235,1.2766,170.6821,172.1467,174.1789,33.7314,33.9012,34.2064
be_natural,75848314,budget,300,300,1.0,200.0631,199.3668,198.5589,20.1159,20.1275,20.3365
be_natural,73479761,budget,300,300,1.0,180.3459,181.1741,185.1018,22.8883,22.8007,22.7702
be_natural,76341154,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,75196341,budget,300,300,1.0,175.4167,175.6385,176.5584,35.5652,35.7034,36.7783
be_natural,73845974,budget,300,300,1.0,174.362,175.4227,179.1295,31.5805,31.6033,31.4757
be_natural,50990228,budget,300,300,1.0,157.3241,158.8178,159.0212,34.4668,33.839,32.7024
be_natural,74522716,budget,300,300,1.0,175.3361,175.8196,178.8207,32.6187,32.712,33.489
be_natural,50984706,budget,300,300,1.0,175.5289,179.6609,180.6209,29.6041,29.2294,28.6049
be_natural,75597666,budget,300,300,1.0,157.4423,162.0544,162.2529,39.9739,39.8218,39.9803
be_natural,75600765,budget,300,300,1.0,162.0211,165.6339,175.2325,38.1148,38.1799,37.3649
be_natural,56374212,budget,300,300,1.0,146.6943,148.9304,152.3278,43.9061,43.3743,42.8057
be_natural,75593313,budget,300,300,1.0,157.8083,166.0015,168.6252,31.4515,30.5582,29.9657
be_natural,76011084,budget,300,300,1.0,163.263,164.5143,165.1394,35.8049,36.0743,36.6641
be_natural,71755019,budget,300,300,1.0,158.1759,164.0485,168.2016,26.3899,25.3124,23.7297
be_natural,73564057,budget,300,300,1.0,157.645,162.7056,165.0276,39.1549,38.4,37.0679
be_natural,75753232,budget,300,300,1.0,173.3666,173.7898,176.1883,32.9417,33.1283,33.7858
be_natural,74690897,budget,300,237,1.2658,169.6336,172.3268,177.1245,43.9665,44.1039,44.0262
be_natural,75510794,budget,300,300,1.0,166.6207,167.3051,167.5685,39.2629,39.3425,39.6744
be_natural,75521253,budget,300,300,1.0,171.2724,171.905,173.0062,34.1422,34.4632,35.9827
be_natural,53482460,budget,300,300,1.0,154.742,159.6985,159.4648,40.3214,39.8209,38.6177
be_natural,50984969,budget,300,300,1.0,165.0941,170.124,178.8319,28.3765,28.3327,26.5143
be_natural,73564074,budget,300,300,1.0,155.4333,159.2769,160.978,42.8776,42.723,42.1503
be_natural,75594216,budget,300,300,1.0,150.6958,159.8543,160.7274,37.3168,36.7723,35.8899
be_natural,67456335,budget,300,300,1.0,170.327,176.0007,186.502,26.7576,27.006,26.276
be_natural,74732921,budget,300,300,1.0,177.5479,178.6133,181.9453,24.4841,24.7198,25.0754
be_natural,75605067,budget,300,300,1.0,180.3335,187.0749,195.7488,61.2221,62.2176,63.4232
be_natural,75524447,budget,300,300,1.0,174.7154,176.1548,176.7847,34.9898,35.1327,36.1805
be_natural,75845941,budget,300,237,1.2658,164.1342,165.0888,168.022,29.0346,28.9679,28.3413
be_natural,53795734,budget,300,300,1.0,162.1534,164.9179,167.392,43.7694,43.4843,43.0417
be_natural,75919926,budget,300,300,1.0,176.814,175.298,175.7836,34.7206,34.8133,35.9754
be_natural,74136957,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,72680719,budget,300,300,1.0,153.5937,158.466,172.5573,43.1268,43.8354,43.4636
be_natural,75611489,budget,300,300,1.0,156.7376,160.7158,162.8809,42.4839,42.667,42.555
be_natural,76047858,budget,300,300,1.0,165.7894,166.1482,169.454,33.9005,33.9706,33.5269
be_natural,76341231,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,75598845,budget,300,236,1.2712,165.717,169.8006,175.6084,35.8542,35.915,36.0862
be_natural,73995686,budget,300,300,1.0,158.2244,163.9022,166.7916,49.1708,48.6538,47.3902
be_natural,76356687,budget,300,300,1.0,154.9431,155.288,156.8293,51.5432,51.6501,52.828
be_natural,75536182,budget,300,300,1.0,159.6838,158.9296,162.4345,35.1228,35.0889,35.9874
be_natural,75600329,budget,300,236,1.2712,162.4777,169.7355,171.9536,46.2966,45.749,45.5558
be_natural,73224545,budget,300,300,1.0,207.4145,207.6296,208.1538,31.775,31.9701,32.3235
be_natural,76047467,budget,300,300,1.0,171.5226,178.3864,179.8832,27.7987,26.9742,25.61
be_natural,75599372,budget,300,237,1.2658,171.5024,176.7739,177.8664,37.5134,37.4511,37.4502
be_natural,56376938,budget,300,300,1.0,151.515,153.3178,155.8394,46.7923,46.6705,46.6836
be_natural,75597942,budget,300,300,1.0,168.9848,174.6515,176.5191,39.9171,39.1973,38.9658
be_natural,76047559,budget,300,300,1.0,168.3184,172.2566,174.3337,24.4649,24.3572,23.7737
be_natural,71755023,budget,300,300,1.0,163.84,167.6425,171.0959,23.5395,23.3484,22.9439
be_natural,75598594,budget,300,235,1.2766,175.5559,179.5337,179.9657,37.9502,37.6325,37.4897
be_natural,61663439,budget,300,300,1.0,171.2506,180.8891,184.7451,38.3886,38.0743,37.2978
be_natural,76324450,budget,300,300,1.0,204.5828,204.7057,205.1142,21.0937,21.2212,21.1188
be_natural,74835397,budget,300,300,1.0,149.1257,157.4794,159.1945,49.1125,48.6782,47.7752
be_natural,75916690,budget,300,300,1.0,151.3481,154.7876,165.5624,52.8876,53.365,53.3372
be_natural,74522555,budget,300,300,1.0,169.0793,172.5449,172.2745,33.1112,33.706,34.8228
be_natural,73845566,budget,300,300,1.0,170.5917,171.3087,173.1964,31.5276,31.6054,31.8512
be_natural,75689952,budget,300,300,1.0,173.4438,173.8453,176.024,32.0872,32.0578,31.7664
be_natural,75859204,budget,300,300,1.0,172.7677,172.4566,173.6568,32.5293,32.4723,32.794
be_natural,74681592,budget,300,300,1.0,165.3495,167.9447,166.8007,45.3527,45.8649,46.9081
be_natural,75851029,budget,300,300,1.0,190.1861,188.7119,185.9589,38.9794,39.419,40.0262
be_natural,76015258,budget,300,300,1.0,157.8763,165.697,173.6797,30.7356,29.8745,29.4452
be_natural,73994954,budget,300,300,1.0,163.3109,169.4604,174.2085,36.743,35.8178,34.4593
be_natural,76261875,budget,300,300,1.0,162.9368,164.2164,166.6269,42.7282,42.7707,43.116
be_natural,76340577,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,50984931,budget,300,300,1.0,159.674,166.712,170.8081,34.6189,34.1889,33.3765
be_natural,75600723,budget,300,236,1.2712,176.7001,181.0099,181.7659,26.363,26.0147,25.312
be_natural,75916842,budget,300,300,1.0,168.8434,168.8707,170.0122,32.3072,32.2304,33.0102
be_natural,76123655,budget,300,300,1.0,160.8276,167.4234,169.6018,45.8527,44.9232,44.1009
be_natural,75840055,budget,300,300,1.0,175.4776,175.9666,178.1364,32.5542,32.5837,32.9172
be_natural,57793507,budget,300,235,1.2766,196.3927,197.3826,192.8282,40.5399,40.7794,40.8167
be_natural,75598569,budget,300,237,1.2658,169.0121,173.2279,174.7267,25.7092,25.4928,25.1872
be_natural,75141982,budget,300,300,1.0,177.7544,179.1229,182.2245,31.6415,31.705,31.6926
be_natural,72066191,budget,300,300,1.0,168.3461,175.6263,178.9947,30.2683,29.0097,28.4686
be_natural,75827509,budget,300,300,1.0,169.0714,172.3385,172.5609,42.9876,43.1057,43.4119
be_natural,73900508,budget,300,237,1.2658,151.2629,154.5644,155.831,38.3071,37.9932,38.3298
be_natural,76226674,budget,300,300,1.0,176.3115,177.1509,179.349,31.9963,32.0733,32.3561
be_natural,73995272,budget,300,300,1.0,143.5349,150.8087,152.7757,43.3393,43.4666,43.5072
be_natural,75956097,budget,300,235,1.2766,157.2779,161.021,162.9216,51.9859,51.6455,51.7161
be_natural,75597458,budget,300,236,1.2712,171.653,173.3507,176.0335,34.5265,34.3942,33.6013
be_natural,76341025,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,75687746,budget,300,300,1.0,164.8006,166.8162,170.1843,41.1218,41.2643,41.8016
be_natural,76214779,budget,300,300,1.0,169.6032,169.1702,168.9768,35.4395,35.3158,35.5655
be_natural,75602014,budget,300,300,1.0,164.1786,166.7604,167.9279,41.8088,41.3521,40.657
be_natural,76356420,budget,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,75918223,budget,300,300,1.0,163.0335,166.575,167.0221,28.431,28.0968,27.7892
be_natural,76121522,premium,300,300,1.0,191.0592,191.3176,192.892,36.2595,35.9647,35.7994
be_natural,41675085,premium,300,300,1.0,175.7503,177.0119,180.2724,34.7795,34.5786,34.7504
be_natural,75756469,premium,300,300,1.0,169.8113,171.4318,172.9184,42.2964,42.225,43.0251
be_natural,76274206,premium,300,300,1.0,179.2555,180.5184,182.8175,27.4729,27.604,28.1295
be_natural,74101415,premium,300,300,1.0,168.0383,168.0029,169.683,38.7029,38.6231,39.9516
be_natural,70016718,premium,300,300,1.0,165.0733,168.2742,176.7378,39.9787,39.792,38.4741
be_natural,50985167,premium,300,300,1.0,172.3082,178.7402,190.7285,35.8497,35.3559,34.7818
be_natural,75531826,premium,300,300,1.0,171.3129,171.8209,175.2698,37.3915,37.4579,38.1673
be_natural,74814129,premium,300,300,1.0,168.6347,169.4382,170.9915,42.708,42.9686,43.8979
be_natural,42036923,premium,300,300,1.0,178.7027,181.5133,181.8326,32.9036,32.9142,33.1676
be_natural,75847264,premium,300,300,1.0,168.2334,168.5103,171.4073,42.9344,42.6919,42.9301
be_natural,75228598,premium,300,300,1.0,206.2831,203.3285,200.7987,20.3586,20.5788,21.9802
be_natural,76226786,premium,300,300,1.0,159.2619,165.1792,164.4934,48.6559,48.3651,48.2247
be_natural,75756885,premium,300,300,1.0,172.9765,174.2781,176.1705,27.8682,28.0164,29.0784
be_natural,76218564,premium,300,300,1.0,188.2185,187.1989,186.8047,44.9112,45.763,46.1388
be_natural,72705630,premium,300,300,1.0,181.7855,181.5965,184.3172,37.3326,37.0046,36.8953
be_natural,75574657,premium,300,300,1.0,189.2839,190.3419,194.1074,36.2582,36.0561,35.8167
be_natural,75827591,premium,300,300,1.0,169.0176,170.4313,173.5187,39.8352,39.7825,40.0831
be_natural,72304176,premium,300,236,1.2712,202.8874,202.9441,200.8912,28.4343,29.1036,29.799
be_natural,75812096,premium,300,300,1.0,177.7375,178.5322,182.5384,25.9705,25.9407,26.1626
be_natural,53902453,premium,300,236,1.2712,202.1839,198.4163,194.6923,24.5593,25.7978,27.5868
be_natural,75856081,premium,300,300,1.0,173.0207,174.3725,176.9347,25.96,26.1698,26.776
be_natural,74155077,premium,300,300,1.0,163.6276,164.3728,167.6381,44.5524,44.6517,46.0331
be_natural,75783376,premium,300,300,1.0,174.212,172.2698,169.3971,35.7243,35.3025,34.9714
be_natural,74100052,premium,300,300,1.0,165.5437,167.1118,169.8139,43.4663,43.3638,43.6714
be_natural,75841367,premium,300,300,1.0,181.7009,181.9166,182.9486,39.6927,39.6608,40.5242
be_natural,74763883,premium,300,300,1.0,173.7621,174.4454,175.5139,30.409,30.4117,30.9992
be_natural,74056314,premium,300,300,1.0,199.6531,198.2248,196.4567,24.054,24.1544,25.0191
be_natural,74154893,premium,300,300,1.0,158.5457,164.2905,165.0526,45.5174,44.8826,44.5229
be_natural,72897372,premium,300,300,1.0,184.4739,185.582,185.773,28.9777,28.7367,28.8383
be_natural,75518969,premium,300,300,1.0,170.2346,171.4375,174.3437,40.3006,40.4564,41.2244
be_natural,76217412,premium,300,300,1.0,193.49,190.7794,194.0226,29.0136,29.3171,29.2244
be_natural,75848152,premium,300,300,1.0,181.3319,179.991,180.4381,47.474,46.9431,46.593
be_natural,75574503,premium,300,300,1.0,189.5532,191.0073,191.3409,29.6807,29.6875,30.3954
be_natural,72002569,premium,300,300,1.0,172.5856,172.9313,175.9586,40.3296,40.261,40.6983
be_natural,76243899,premium,300,300,1.0,193.6957,194.6442,192.754,30.8424,31.0079,32.3528
be_natural,75828870,premium,300,300,1.0,180.4852,181.7186,184.3011,20.9256,20.9668,21.3761
be_natural,75749960,premium,300,300,1.0,167.784,167.1784,169.7249,40.1005,39.8889,40.6492
be_natural,74054660,premium,300,276,1.087,152.0766,159.6465,161.0986,36.1369,35.0601,35.0343
be_natural,74834489,premium,300,300,1.0,175.2293,176.6709,177.3955,44.3954,44.384,44.2832
be_natural,76218550,premium,300,300,1.0,184.9924,183.5058,183.6693,44.0136,43.7523,44.1261
be_natural,70512129,premium,300,300,1.0,188.6979,189.4453,188.5728,36.365,36.2245,36.8289
be_natural,73516198,premium,300,300,1.0,169.2095,169.9599,173.7396,39.4314,39.4461,39.9896
be_natural,71933487,premium,300,300,1.0,170.1083,170.9792,173.8329,40.3141,40.253,40.2512
be_natural,75691047,premium,300,300,1.0,196.0496,193.6929,192.2105,37.3409,37.1887,38.3573
be_natural,57793191,premium,300,300,1.0,201.123,200.3107,199.0509,42.2489,42.9109,42.91
be_natural,75593904,premium,300,237,1.2658,174.0025,180.7726,187.067,34.5585,33.8614,32.5571
be_natural,75762212,premium,300,300,1.0,169.5755,169.3943,167.3657,32.8786,33.309,35.9496
be_natural,76010379,premium,300,300,1.0,171.8497,172.3671,176.3311,42.9294,42.5878,42.3727
be_natural,74154968,premium,300,300,1.0,170.2038,170.8999,174.691,34.6696,34.7059,35.5671
be_natural,76210397,premium,300,300,1.0,179.6463,180.4607,182.9348,27.7635,27.7437,28.0915
be_natural,68292495,premium,300,300,1.0,195.6271,194.416,192.3723,42.813,43.6852,43.5091
be_natural,74125723,premium,300,300,1.0,206.3691,205.9878,205.5683,20.9775,20.8481,21.4182
be_natural,75691249,premium,300,300,1.0,192.3007,191.4531,188.9452,36.9163,36.7359,37.8604
be_natural,60153507,premium,300,300,1.0,195.0888,194.1912,192.9357,43.0459,43.4152,43.0428
be_natural,75755460,premium,300,300,1.0,164.8587,165.6411,165.0735,47.0194,47.361,48.5398
be_natural,74681634,premium,300,300,1.0,165.3553,165.6667,167.5618,42.703,42.6785,43.4802
be_natural,72000949,premium,300,300,1.0,167.1174,167.8212,170.9302,43.7268,43.239,42.8869
be_natural,73513509,premium,300,300,1.0,175.5506,176.5758,178.7968,32.8778,32.6304,32.9883
be_natural,75629792,premium,300,300,1.0,173.4454,174.2992,178.5696,35.1974,35.0283,35.1912
be_natural,74917497,premium,300,300,1.0,170.7558,172.0503,175.1657,38.9072,38.6388,38.4266
be_natural,61195815,premium,300,300,1.0,202.862,201.6303,200.784,41.033,41.863,41.6207
be_natural,75690923,premium,300,300,1.0,198.1225,197.0897,194.7431,23.2703,23.528,24.3178
be_natural,71984215,premium,300,300,1.0,171.8693,172.4854,173.4994,29.1215,29.2541,30.643
be_natural,73515863,premium,300,300,1.0,171.3866,172.027,175.0389,40.2207,40.2593,40.9278
be_natural,73482981,premium,300,300,1.0,164.8048,167.7834,166.3114,24.0518,23.1458,22.7376
be_natural,75222013,premium,300,300,1.0,194.901,192.23,188.6819,35.3668,35.0668,36.7237
be_natural,75848025,premium,300,300,1.0,185.1259,184.065,183.0124,43.0242,42.99,42.9475
be_natural,75763234,premium,300,300,1.0,179.814,180.9556,183.5661,28.631,28.7153,29.0395
be_natural,75574436,premium,300,300,1.0,178.1565,178.7432,178.6888,44.6447,44.6012,45.2678
be_natural,74885407,premium,300,237,1.2658,164.24,164.1009,162.9295,52.5319,52.5991,52.6793
be_natural,57793472,premium,300,235,1.2766,194.6392,192.9261,191.8803,45.3608,45.5126,44.7828
be_natural,75612948,premium,300,300,1.0,169.1842,170.7413,173.7462,37.2072,37.2268,37.4375
be_natural,75956781,premium,300,300,1.0,167.9459,168.583,171.6458,40.859,40.9023,41.2352
be_natural,75847125,premium,300,300,1.0,176.454,177.0159,179.7645,28.2998,28.3077,28.5156
be_natural,73626753,premium,300,282,1.0638,170.4542,169.7851,170.0487,40.8459,40.1982,39.4054
be_natural,75783550,premium,300,300,1.0,176.5757,178.2707,181.8278,28.0593,28.1753,28.4957
be_natural,76217306,premium,300,300,1.0,193.5301,192.8142,191.8233,31.4423,31.5136,31.8922
be_natural,74562621,premium,300,300,1.0,192.6696,191.8231,192.0031,53.232,53.7268,52.2614
be_natural,75293141,premium,300,300,1.0,163.7201,168.7359,179.8112,52.8402,52.8902,52.6939
be_natural,75755830,premium,300,300,1.0,170.172,171.0056,173.818,42.944,43.0632,43.5815
be_natural,73600945,premium,300,300,1.0,176.9247,178.5144,178.2513,30.2849,29.9236,29.0898
be_natural,75843492,premium,300,300,1.0,161.293,164.9357,173.5909,50.976,51.8613,52.8507
be_natural,52213403,premium,300,300,1.0,197.2792,196.5777,196.0509,42.8418,43.5167,42.8448
be_natural,75125444,premium,300,300,1.0,152.8262,158.7141,172.2388,50.9913,51.9754,54.0717
be_natural,75754324,premium,300,300,1.0,168.3606,169.5346,172.1198,30.2527,30.7532,31.6798
be_natural,75564130,premium,300,236,1.2712,204.5564,205.2983,203.8187,27.1343,27.1478,26.9208
be_natural,68374982,premium,300,300,1.0,200.436,199.7517,198.5671,41.1704,41.5132,41.838
be_natural,75956718,premium,300,300,1.0,175.7039,176.6968,179.8178,43.3331,43.3498,43.7511
be_natural,76220030,premium,300,300,1.0,168.3543,169.783,172.1744,43.743,43.813,44.0685
be_natural,76274536,premium,300,300,1.0,164.0164,164.9157,167.3932,42.9984,42.7126,42.3687
be_natural,74541654,premium,300,300,1.0,201.9861,202.2568,195.1017,23.7574,23.8224,25.1018
be_natural,72233787,premium,300,300,1.0,176.5654,178.0086,179.0953,19.2817,19.259,19.2923
be_natural,75756108,premium,300,300,1.0,172.1816,172.8842,175.7261,32.8046,32.8927,33.516
be_natural,75222602,premium,300,300,1.0,201.9519,198.9253,195.7658,22.8523,22.8795,25.1018
be_natural,71977870,premium,300,300,1.0,178.3021,179.7708,179.3215,27.408,27.3771,28.6394
be_natural,14640176,premium,300,300,1.0,191.0913,193.8138,196.4893,42.8094,41.8746,41.3446
be_natural,75801581,premium,300,300,1.0,177.5921,178.99,181.4794,25.7776,25.7585,25.9578
be_natural,75847287,premium,300,300,1.0,179.6812,180.3143,183.2915,27.5948,27.5186,28.0576
be_natural,75756882,premium,300,300,1.0,171.9514,171.5116,174.6001,42.369,42.0832,42.3469
be_natural,54904892,premium,300,300,1.0,184.3899,184.2366,183.9401,31.2003,31.123,30.7364
be_natural,44657986,premium,300,300,1.0,195.7137,197.6877,195.825,26.2988,26.248,26.9468
be_natural,74155134,premium,300,300,1.0,173.9399,174.8292,178.9804,34.8982,34.93,35.513
be_natural,75956711,premium,300,300,1.0,173.4357,174.5473,175.0247,31.156,31.3749,32.8752
be_natural,75840078,premium,300,300,1.0,178.3365,178.9067,181.3067,31.4449,31.4161,31.8495
be_natural,76225192,premium,300,300,1.0,191.2347,192.3622,192.6188,34.2087,34.5925,35.5057
be_natural,76263781,premium,300,300,1.0,189.6089,190.9772,192.3997,28.4178,28.5644,28.5158
be_natural,75984389,premium,300,300,1.0,176.46,177.8229,180.4881,29.6762,29.9248,30.5411
be_natural,75754421,premium,300,300,1.0,172.088,173.4603,175.9857,36.175,36.3109,36.9161
be_natural,76360425,premium,460,460,1.0,204.6305,204.6211,205.1794,21.6243,21.7724,21.6074
be_natural,75537421,premium,300,300,1.0,169.0686,170.4731,170.992,35.4786,36.0525,37.8134
be_natural,70984266,premium,300,300,1.0,176.8586,178.0395,182.3211,29.2278,29.3551,29.8024
be_natural,55360976,premium,300,237,1.2658,200.887,200.3297,198.4747,33.0009,33.3211,33.4363
be_natural,74794555,premium,300,300,1.0,163.8265,168.4626,181.6252,59.4477,59.9957,60.3476
be_natural,73512664,premium,300,300,1.0,174.0725,174.2816,177.1234,31.737,31.5878,31.8896
be_natural,76218709,premium,300,300,1.0,196.0697,195.7164,195.3137,37.0929,37.4702,37.4815
be_natural,71306753,premium,300,300,1.0,195.8408,197.8314,200.5278,25.5639,25.4603,25.1755
be_natural,73514964,premium,300,300,1.0,176.1635,177.0543,180.4753,37.0799,36.7442,37.1146
be_natural,74010970,premium,300,300,1.0,202.3351,203.1107,205.8633,33.6203,33.7434,33.7625
be_natural,75850888,premium,300,300,1.0,183.2684,183.271,183.6349,43.2369,42.9838,42.7621
be_natural,75720060,premium,300,300,1.0,182.8577,184.3442,185.0606,38.8108,38.955,39.1825
be_natural,76196601,premium,300,300,1.0,193.7105,191.7542,189.0627,24.6681,24.8333,24.3103
be_natural,75675328,premium,300,300,1.0,176.4687,177.4799,180.2307,32.1605,32.0463,32.0574
be_natural,76015435,premium,300,300,1.0,164.2143,169.0783,172.8895,44.0316,43.9451,43.1766
be_natural,75725891,premium,300,237,1.2658,166.4291,166.2122,165.1381,42.6125,42.9216,43.3457
be_natural,76121402,premium,300,300,1.0,195.3465,194.4655,193.1353,30.1163,30.5627,31.4739
be_natural,73561815,premium,300,300,1.0,170.8655,171.8202,174.878,34.0675,33.8445,33.8491
be_natural,76260051,premium,300,300,1.0,171.5699,172.9377,176.2816,40.6926,40.6079,40.8706
be_natural,75693971,premium,300,236,1.2712,168.6183,167.8388,166.9808,45.5839,45.5478,45.2202
be_natural,74062353,premium,300,300,1.0,200.0828,199.2967,196.874,24.1948,24.4195,25.8984
be_natural,75812152,premium,300,300,1.0,177.8369,179.1078,181.3885,29.4496,29.5438,29.9352
be_natural,75691171,premium,300,300,1.0,197.981,196.6774,194.8616,23.5209,23.9905,25.2332
be_natural,75758324,premium,300,300,1.0,175.2505,174.7813,177.2715,31.2243,30.9518,31.7004
be_natural,74940554,premium,300,300,1.0,191.7552,192.0,195.1924,33.8194,34.2124,34.2505
be_natural,73505997,premium,300,300,1.0,170.6838,172.2979,175.9613,34.6749,34.6098,34.6732
be_natural,75956843,premium,300,300,1.0,167.0587,167.6633,170.1366,42.9808,42.3111,42.5241
be_natural,71931903,premium,300,300,1.0,168.2995,169.2942,172.4386,40.5606,40.4959,40.7303
be_natural,75760327,premium,300,300,1.0,177.8801,179.0099,180.1362,24.0197,24.1055,25.3873
be_natural,76191314,premium,300,300,1.0,170.3445,171.3237,173.9699,42.8629,42.6847,42.8114
be_natural,69016988,premium,300,300,1.0,188.2799,189.4938,190.1588,36.401,36.6202,36.8744
be_natural,74096489,premium,300,300,1.0,181.7917,181.1701,184.1738,27.9539,27.8694,28.2832
be_natural,73959923,premium,300,300,1.0,159.4722,162.8512,175.0956,52.6526,53.3221,55.0715
be_natural,74106521,premium,300,300,1.0,167.6803,168.4023,170.1447,42.0046,41.7401,42.2886
be_natural,75244573,premium,300,236,1.2712,154.9996,155.2292,154.3704,55.3369,55.4193,55.0888
be_natural,75763325,premium,300,300,1.0,176.5303,177.507,177.5599,24.3455,24.3796,26.1077
be_natural,75750482,premium,300,300,1.0,172.4446,173.7447,174.8456,33.7429,33.6832,34.7315
be_natural,73511413,premium,300,300,1.0,177.2582,178.2452,181.4668,33.4509,33.4462,33.8524
be_natural,64369600,premium,300,236,1.2712,168.0395,169.3829,169.3769,44.0516,44.0803,44.2172
be_natural,75763586,premium,300,300,1.0,180.4919,181.1494,182.3526,23.6981,23.6444,24.3572
be_natural,75713686,premium,300,300,1.0,177.1896,178.8184,182.0556,27.6409,27.6765,28.2177
be_natural,73504305,premium,300,300,1.0,168.0731,169.3602,172.7623,41.332,41.5707,41.8236
be_natural,75574585,premium,300,300,1.0,189.4967,188.863,187.6562,21.8804,21.8625,22.9611
be_natural,73514937,premium,300,300,1.0,178.0353,179.201,181.3979,29.6478,29.8177,30.1205
be_natural,74096083,premium,300,300,1.0,174.7705,175.1803,177.4477,26.1058,26.1317,26.6808
be_natural,74794567,premium,300,300,1.0,171.2974,176.0599,187.3418,51.062,51.2996,51.6927
be_natural,76243945,premium,300,300,1.0,193.8093,194.7389,195.1289,36.7815,37.0151,37.4771
be_natural,73677365,premium,300,300,1.0,194.4361,195.2272,197.1537,31.1297,31.3911,31.6885
be_natural,75694008,premium,300,236,1.2712,165.7491,166.1982,165.3872,42.6064,42.6419,42.6443
be_natural,73761148,premium,300,300,1.0,174.1561,175.0711,174.6591,41.5731,41.03,40.929
be_natural,54671002,premium,300,300,1.0,190.6574,191.8029,190.1943,35.4276,35.4227,36.3914
be_natural,75840101,premium,300,300,1.0,168.2491,168.9025,171.696,40.5679,40.6712,41.2218
be_natural,66581264,premium,300,237,1.2658,168.5671,176.2881,179.727,45.082,44.8827,44.6986
be_natural,75764239,premium,300,300,1.0,190.828,191.896,191.2177,33.7286,33.8357,34.6877
be_natural,53562536,premium,300,300,1.0,181.2743,182.2007,180.205,40.6367,40.7481,41.4777
be_natural,75758184,premium,300,300,1.0,169.481,168.818,171.7953,36.6208,36.6465,37.3153
be_natural,76210455,premium,300,300,1.0,137.2061,141.8067,154.8425,59.4362,60.4818,61.7198
be_natural,76210322,premium,300,300,1.0,178.6239,179.6035,182.1174,29.3396,29.5667,30.2174
be_natural,53120789,premium,300,300,1.0,203.1074,202.3322,200.2675,41.3757,41.7847,41.5192
be_natural,73324215,premium,300,300,1.0,157.2698,165.2659,167.5701,26.0259,25.4931,25.4668
be_natural,75593922,premium,300,300,1.0,168.9825,171.4293,173.0121,41.1872,41.3502,41.0799
be_natural,74154962,premium,300,300,1.0,174.2457,175.5581,178.5034,33.9408,33.8737,34.3121
be_natural,76214904,premium,300,300,1.0,165.9268,166.2486,166.4865,37.5121,37.5699,37.3079
be_natural,75779855,premium,300,300,1.0,162.7331,169.5872,171.8591,48.0108,48.3906,47.78
